SALE_ID,SALE_DATE,GEO_TERRITORY,CHANNEL,PRODUCT_SKU,PRODUCT_CATEGORY,ACTUAL_SALES,UNITS_SOLD,AD_SPEND,DISCOUNT_RATE
SALE-2025-002359,2025-10-12,South,Partner,AURA-HP-005,Electronics,453.72,6,50.69,0.15
SALE-2025-002360,2025-10-12,South,Partner,AURA-HP-006,Electronics,1906.49,8,268.19,0.05
SALE-2025-002361,2025-10-12,South,Partner,AURA-SPK-005,Electronics,516.85,9,68.5,0.05
SALE-2025-002362,2025-10-12,South,Partner,AURA-HP-007,Electronics,599.7,6,61.23,0.0
SALE-2025-002363,2025-10-12,South,Partner,AURA-SPK-006,Electronics,811.17,8,85.06,0.2
SALE-2025-002364,2025-10-12,East,Online,AURA-SPK-001,Electronics,1154.88,13,131.43,0.15
SALE-2025-002365,2025-10-12,East,Online,AURA-CBL-001,Cables,185.39,14,24.62,0.0
SALE-2025-002366,2025-10-12,East,Online,AURA-HP-004,Electronics,324.94,9,33.58,0.2
SALE-2025-002367,2025-10-12,East,Online,AURA-SPK-004,Electronics,733.24,6,75.78,0.0
SALE-2025-002368,2025-10-12,East,Online,AURA-CBL-002,Cables,47.21,5,5.95,0.0
SALE-2025-002369,2025-10-12,East,Online,AURA-CBL-004,Cables,85.83,10,10.42,0.1
SALE-2025-002370,2025-10-12,East,Online,AURA-CBL-005,Cables,96.82,8,10.77,0.0
SALE-2025-002371,2025-10-12,East,Online,AURA-ACC-002,Accessories,120.76,6,17.0,0.0
SALE-2025-002372,2025-10-12,East,Online,AURA-ACC-003,Accessories,194.39,6,25.05,0.0
SALE-2025-002373,2025-10-12,East,Online,AURA-ACC-004,Accessories,253.03,10,25.74,0.0
SALE-2025-002374,2025-10-12,East,Online,AURA-ACC-006,Accessories,21.16,3,2.05,0.2
SALE-2025-002375,2025-10-12,East,Online,AURA-HP-006,Electronics,705.98,3,90.91,0.1
SALE-2025-002376,2025-10-12,East,Online,AURA-SPK-005,Electronics,591.76,9,74.89,0.05
SALE-2025-002377,2025-10-12,East,Online,AURA-CBL-007,Cables,241.69,6,30.59,0.0
SALE-2025-002378,2025-10-12,East,Online,AURA-HP-007,Electronics,856.21,9,88.78,0.15
SALE-2025-002379,2025-10-12,East,Online,AURA-SPK-006,Electronics,1167.09,10,151.85,0.1
SALE-2025-002380,2025-10-12,East,Retail,AURA-CBL-001,Cables,133.19,10,14.12,0.05
SALE-2025-002381,2025-10-12,East,Retail,AURA-ACC-001,Accessories,240.9,7,27.62,0.0
SALE-2025-002382,2025-10-12,East,Retail,AURA-HP-003,Electronics,826.42,4,84.62,0.1
SALE-2025-002383,2025-10-12,East,Retail,AURA-HP-004,Electronics,301.81,8,41.63,0.15
SALE-2025-002384,2025-10-12,East,Retail,AURA-SPK-003,Electronics,1608.04,9,220.94,0.2
SALE-2025-002385,2025-10-12,East,Retail,AURA-SPK-004,Electronics,1069.87,8,108.29,0.15
SALE-2025-002386,2025-10-12,East,Retail,AURA-CBL-002,Cables,97.19,9,13.79,0.2
SALE-2025-002387,2025-10-12,East,Retail,AURA-CBL-004,Cables,45.23,6,5.18,0.1
SALE-2025-002388,2025-10-12,East,Retail,AURA-CBL-005,Cables,91.37,7,8.88,0.0
SALE-2025-002389,2025-10-12,East,Retail,AURA-CBL-006,Cables,101.2,7,12.45,0.0
SALE-2025-002390,2025-10-12,East,Retail,AURA-ACC-003,Accessories,381.53,12,39.39,0.0
SALE-2025-002391,2025-10-12,East,Retail,AURA-ACC-004,Accessories,321.95,12,35.79,0.2
SALE-2025-002392,2025-10-12,East,Retail,AURA-HP-006,Electronics,2696.07,13,370.41,0.0
SALE-2025-002393,2025-10-12,East,Retail,AURA-SPK-005,Electronics,550.7,10,72.52,0.0
SALE-2025-002394,2025-10-12,East,Retail,AURA-ACC-009,Accessories,246.51,6,31.04,0.0
SALE-2025-002395,2025-10-12,East,Retail,AURA-CBL-007,Cables,127.85,3,14.05,0.0
SALE-2025-002396,2025-10-12,East,Retail,AURA-HP-007,Electronics,860.8,8,89.38,0.0
SALE-2025-002397,2025-10-12,East,Retail,AURA-SPK-006,Electronics,1125.92,10,133.47,0.0
SALE-2025-002398,2025-10-12,East,Partner,AURA-HP-003,Electronics,2175.65,11,287.78,0.0
SALE-2025-002399,2025-10-12,East,Partner,AURA-SPK-002,Electronics,398.07,8,57.09,0.0
SALE-2025-002400,2025-10-12,East,Partner,AURA-SPK-004,Electronics,486.87,4,67.63,0.05
SALE-2025-002401,2025-10-12,East,Partner,AURA-CBL-003,Cables,226.04,14,22.45,0.0
SALE-2025-002402,2025-10-12,East,Partner,AURA-ACC-002,Accessories,152.1,7,21.61,0.0
SALE-2025-002403,2025-10-12,East,Partner,AURA-ACC-004,Accessories,234.42,9,29.29,0.2
SALE-2025-002404,2025-10-12,East,Partner,AURA-ACC-005,Accessories,64.46,7,8.01,0.0
SALE-2025-002405,2025-10-12,East,Partner,AURA-ACC-006,Accessories,6.64,1,0.93,0.0
SALE-2025-002406,2025-10-12,East,Partner,AURA-ACC-007,Accessories,121.01,7,11.92,0.0
SALE-2025-002407,2025-10-12,East,Partner,AURA-HP-005,Electronics,461.61,6,66.36,0.15
SALE-2025-002408,2025-10-12,East,Partner,AURA-HP-006,Electronics,2106.82,10,258.0,0.0
SALE-2025-002409,2025-10-12,East,Partner,AURA-CBL-007,Cables,284.05,7,33.68,0.05
SALE-2025-002410,2025-10-12,East,Partner,AURA-ACC-010,Accessories,511.93,9,66.27,0.0
SALE-2025-002411,2025-10-12,East,Partner,AURA-HP-007,Electronics,1102.66,11,143.29,0.0
SALE-2025-002412,2025-10-12,West,Online,AURA-SPK-001,Electronics,628.52,7,68.38,0.05
SALE-2025-002413,2025-10-12,West,Online,AURA-ACC-001,Accessories,216.92,6,22.01,0.2
SALE-2025-002414,2025-10-12,West,Online,AURA-HP-003,Electronics,2315.19,11,249.26,0.0
SALE-2025-002415,2025-10-12,West,Online,AURA-HP-004,Electronics,335.0,9,46.05,0.0
SALE-2025-002416,2025-10-12,West,Online,AURA-SPK-004,Electronics,421.86,3,41.92,0.1
SALE-2025-002417,2025-10-12,West,Online,AURA-CBL-004,Cables,68.69,8,7.0,0.15
SALE-2025-002418,2025-10-12,West,Online,AURA-CBL-005,Cables,77.95,6,10.95,0.0
SALE-2025-002419,2025-10-12,West,Online,AURA-CBL-006,Cables,198.29,13,21.25,0.0
SALE-2025-002420,2025-10-12,West,Online,AURA-ACC-003,Accessories,245.94,8,25.88,0.2
SALE-2025-002421,2025-10-12,West,Online,AURA-ACC-004,Accessories,164.57,6,18.07,0.15
SALE-2025-002422,2025-10-12,West,Online,AURA-ACC-005,Accessories,57.83,6,6.78,0.1
SALE-2025-002423,2025-10-12,West,Online,AURA-ACC-006,Accessories,52.29,8,6.38,0.0
SALE-2025-002424,2025-10-12,West,Online,AURA-HP-005,Electronics,590.48,9,65.8,0.0
SALE-2025-002425,2025-10-12,West,Online,AURA-HP-006,Electronics,944.85,4,113.68,0.0
SALE-2025-002426,2025-10-12,West,Online,AURA-SPK-005,Electronics,285.01,5,32.08,0.0
SALE-2025-002427,2025-10-12,West,Online,AURA-ACC-009,Accessories,463.83,10,61.32,0.0
SALE-2025-002428,2025-10-12,West,Online,AURA-CBL-007,Cables,279.59,7,38.96,0.0
SALE-2025-002429,2025-10-12,West,Online,AURA-SPK-006,Electronics,810.65,7,106.78,0.0
SALE-2025-002430,2025-10-12,West,Retail,AURA-HP-002,Electronics,590.32,7,82.58,0.15
SALE-2025-002431,2025-10-12,West,Retail,AURA-ACC-001,Accessories,299.95,9,39.48,0.05
SALE-2025-002432,2025-10-12,West,Retail,AURA-HP-003,Electronics,960.0,5,114.7,0.1
SALE-2025-002433,2025-10-12,West,Retail,AURA-SPK-002,Electronics,508.62,10,60.18,0.05
SALE-2025-002434,2025-10-12,West,Retail,AURA-SPK-003,Electronics,1525.24,8,215.62,0.05
SALE-2025-002435,2025-10-12,West,Retail,AURA-SPK-004,Electronics,842.19,6,111.19,0.05
SALE-2025-002436,2025-10-12,West,Retail,AURA-CBL-005,Cables,103.02,8,10.63,0.0
SALE-2025-002437,2025-10-12,West,Retail,AURA-CBL-006,Cables,103.64,7,12.9,0.0
SALE-2025-002438,2025-10-12,West,Retail,AURA-ACC-002,Accessories,108.34,6,12.86,0.0
SALE-2025-002439,2025-10-12,West,Retail,AURA-ACC-003,Accessories,162.73,6,23.08,0.1
SALE-2025-002440,2025-10-12,West,Retail,AURA-ACC-004,Accessories,210.96,9,26.4,0.05
SALE-2025-002441,2025-10-12,West,Retail,AURA-ACC-005,Accessories,117.53,12,11.62,0.0
SALE-2025-002442,2025-10-12,West,Retail,AURA-ACC-006,Accessories,94.4,14,11.22,0.0
SALE-2025-002443,2025-10-12,West,Retail,AURA-ACC-007,Accessories,80.25,5,9.59,0.0
SALE-2025-002444,2025-10-12,West,Retail,AURA-HP-005,Electronics,538.71,8,67.71,0.1
SALE-2025-002445,2025-10-12,West,Retail,AURA-HP-006,Electronics,1490.61,7,200.85,0.2
SALE-2025-002446,2025-10-12,West,Retail,AURA-SPK-005,Electronics,729.29,12,86.59,0.0
SALE-2025-002447,2025-10-12,West,Retail,AURA-ACC-009,Accessories,353.95,8,37.95,0.2
SALE-2025-002448,2025-10-12,West,Retail,AURA-SPK-006,Electronics,1051.62,10,118.16,0.2
SALE-2025-002449,2025-10-12,West,Partner,AURA-HP-002,Electronics,675.91,9,85.41,0.0
SALE-2025-002450,2025-10-12,West,Partner,AURA-HP-003,Electronics,1822.7,9,252.89,0.0
SALE-2025-002451,2025-10-12,West,Partner,AURA-HP-004,Electronics,294.04,8,29.38,0.05
SALE-2025-002452,2025-10-12,West,Partner,AURA-SPK-002,Electronics,161.98,3,22.91,0.15
SALE-2025-002453,2025-10-12,West,Partner,AURA-SPK-003,Electronics,1425.37,8,155.73,0.0
SALE-2025-002454,2025-10-12,West,Partner,AURA-SPK-004,Electronics,274.42,2,32.58,0.0
SALE-2025-002455,2025-10-12,West,Partner,AURA-CBL-003,Cables,95.78,6,10.45,0.0
SALE-2025-002456,2025-10-12,West,Partner,AURA-CBL-004,Cables,61.54,8,8.52,0.0
SALE-2025-002457,2025-10-12,West,Partner,AURA-ACC-003,Accessories,193.99,7,20.44,0.2
SALE-2025-002458,2025-10-12,West,Partner,AURA-ACC-004,Accessories,71.19,3,8.12,0.15
SALE-2025-002459,2025-10-12,West,Partner,AURA-ACC-006,Accessories,53.25,8,6.78,0.2
SALE-2025-002460,2025-10-12,West,Partner,AURA-ACC-007,Accessories,124.56,8,16.6,0.0
SALE-2025-002461,2025-10-12,West,Partner,AURA-ACC-008,Accessories,114.15,9,12.68,0.0
SALE-2025-002462,2025-10-12,West,Partner,AURA-HP-005,Electronics,657.6,10,82.27,0.0
SALE-2025-002463,2025-10-12,West,Partner,AURA-HP-006,Electronics,1916.13,9,263.76,0.1
SALE-2025-002464,2025-10-12,West,Partner,AURA-SPK-005,Electronics,389.84,7,52.99,0.05
SALE-2025-002465,2025-10-12,West,Partner,AURA-ACC-009,Accessories,276.9,6,30.92,0.2
SALE-2025-002466,2025-10-12,West,Partner,AURA-HP-007,Electronics,525.6,5,51.45,0.1
SALE-2025-002467,2025-10-12,West,Partner,AURA-SPK-006,Electronics,918.16,8,91.14,0.0
SALE-2025-002468,2025-10-13,North,Online,AURA-HP-002,Electronics,596.84,8,77.75,0.0
SALE-2025-002469,2025-10-13,North,Online,AURA-ACC-001,Accessories,275.03,8,33.6,0.1
SALE-2025-002470,2025-10-13,North,Online,AURA-HP-003,Electronics,846.31,4,109.46,0.1
SALE-2025-002471,2025-10-13,North,Online,AURA-SPK-003,Electronics,1495.26,9,160.72,0.15
SALE-2025-002472,2025-10-13,North,Online,AURA-CBL-002,Cables,61.65,6,7.98,0.05
SALE-2025-002473,2025-10-13,North,Online,AURA-CBL-003,Cables,113.18,8,15.59,0.1
SALE-2025-002474,2025-10-13,North,Online,AURA-CBL-004,Cables,70.29,9,8.89,0.05
SALE-2025-002475,2025-10-13,North,Online,AURA-CBL-005,Cables,37.88,3,4.9,0.1
SALE-2025-002476,2025-10-13,North,Online,AURA-CBL-006,Cables,105.21,8,10.28,0.0
SALE-2025-002477,2025-10-13,North,Online,AURA-ACC-002,Accessories,108.12,6,12.29,0.2
SALE-2025-002478,2025-10-13,North,Online,AURA-ACC-003,Accessories,113.07,4,13.77,0.15
SALE-2025-002479,2025-10-13,North,Online,AURA-ACC-005,Accessories,54.55,6,5.76,0.1
SALE-2025-002480,2025-10-13,North,Online,AURA-ACC-006,Accessories,45.95,7,6.39,0.05
SALE-2025-002481,2025-10-13,North,Online,AURA-ACC-007,Accessories,183.64,12,23.37,0.1
SALE-2025-002482,2025-10-13,North,Online,AURA-HP-005,Electronics,516.55,8,59.2,0.0
SALE-2025-002483,2025-10-13,North,Online,AURA-ACC-009,Accessories,319.35,7,40.99,0.1
SALE-2025-002484,2025-10-13,North,Online,AURA-ACC-010,Accessories,100.18,2,12.63,0.1
SALE-2025-002485,2025-10-13,North,Retail,AURA-HP-002,Electronics,940.84,13,129.17,0.0
SALE-2025-002486,2025-10-13,North,Retail,AURA-SPK-001,Electronics,751.59,8,98.13,0.05
SALE-2025-002487,2025-10-13,North,Retail,AURA-HP-003,Electronics,998.29,5,143.12,0.2
SALE-2025-002488,2025-10-13,North,Retail,AURA-SPK-002,Electronics,322.44,7,30.96,0.0
SALE-2025-002489,2025-10-13,North,Retail,AURA-CBL-004,Cables,46.8,6,4.61,0.0
SALE-2025-002490,2025-10-13,North,Retail,AURA-ACC-003,Accessories,200.69,7,25.56,0.0
SALE-2025-002491,2025-10-13,North,Retail,AURA-ACC-006,Accessories,86.56,13,11.64,0.0
SALE-2025-002492,2025-10-13,North,Retail,AURA-ACC-007,Accessories,82.14,5,11.64,0.2
SALE-2025-002493,2025-10-13,North,Retail,AURA-ACC-008,Accessories,98.77,7,9.89,0.0
SALE-2025-002494,2025-10-13,North,Retail,AURA-HP-005,Electronics,603.2,8,78.03,0.0
SALE-2025-002495,2025-10-13,North,Retail,AURA-HP-006,Electronics,717.97,3,74.21,0.0
SALE-2025-002496,2025-10-13,North,Retail,AURA-SPK-005,Electronics,468.15,8,45.78,0.05
SALE-2025-002497,2025-10-13,North,Retail,AURA-CBL-007,Cables,306.41,7,30.34,0.2
SALE-2025-002498,2025-10-13,North,Partner,AURA-HP-002,Electronics,533.87,7,68.45,0.2
SALE-2025-002499,2025-10-13,North,Partner,AURA-SPK-001,Electronics,1027.44,11,100.81,0.1
SALE-2025-002500,2025-10-13,North,Partner,AURA-ACC-001,Accessories,38.15,1,4.56,0.0
SALE-2025-002501,2025-10-13,North,Partner,AURA-SPK-002,Electronics,183.5,4,22.41,0.0
SALE-2025-002502,2025-10-13,North,Partner,AURA-SPK-004,Electronics,1575.8,12,162.3,0.15
SALE-2025-002503,2025-10-13,North,Partner,AURA-CBL-003,Cables,30.46,2,4.05,0.0
SALE-2025-002504,2025-10-13,North,Partner,AURA-CBL-006,Cables,197.52,14,22.38,0.05
SALE-2025-002505,2025-10-13,North,Partner,AURA-ACC-002,Accessories,228.04,12,28.96,0.05
SALE-2025-002506,2025-10-13,North,Partner,AURA-ACC-005,Accessories,106.18,13,12.77,0.2
SALE-2025-002507,2025-10-13,North,Partner,AURA-ACC-007,Accessories,61.93,4,8.48,0.1
SALE-2025-002508,2025-10-13,North,Partner,AURA-ACC-008,Accessories,55.25,4,5.85,0.15
SALE-2025-002509,2025-10-13,North,Partner,AURA-HP-005,Electronics,1043.25,14,127.39,0.1
SALE-2025-002510,2025-10-13,North,Partner,AURA-HP-006,Electronics,207.18,1,29.18,0.15
SALE-2025-002511,2025-10-13,North,Partner,AURA-HP-007,Electronics,868.5,9,122.43,0.1
SALE-2025-002512,2025-10-13,South,Online,AURA-HP-002,Electronics,406.11,5,53.6,0.15
SALE-2025-002513,2025-10-13,South,Online,AURA-CBL-001,Cables,26.71,2,3.71,0.0
SALE-2025-002514,2025-10-13,South,Online,AURA-SPK-003,Electronics,1754.64,9,226.97,0.0
SALE-2025-002515,2025-10-13,South,Online,AURA-SPK-004,Electronics,1147.94,9,115.52,0.2
SALE-2025-002516,2025-10-13,South,Online,AURA-CBL-002,Cables,36.09,4,3.98,0.0
SALE-2025-002517,2025-10-13,South,Online,AURA-CBL-003,Cables,158.18,10,22.41,0.05
SALE-2025-002518,2025-10-13,South,Online,AURA-CBL-006,Cables,114.1,8,12.83,0.0
SALE-2025-002519,2025-10-13,South,Online,AURA-ACC-002,Accessories,98.52,5,12.37,0.0
SALE-2025-002520,2025-10-13,South,Online,AURA-ACC-005,Accessories,52.34,6,5.67,0.05
SALE-2025-002521,2025-10-13,South,Online,AURA-ACC-007,Accessories,177.26,11,22.29,0.0
SALE-2025-002522,2025-10-13,South,Online,AURA-SPK-005,Electronics,655.42,10,86.8,0.0
SALE-2025-002523,2025-10-13,South,Online,AURA-ACC-009,Accessories,544.6,12,70.99,0.0
SALE-2025-002524,2025-10-13,South,Online,AURA-CBL-007,Cables,419.82,10,45.17,0.05
SALE-2025-002525,2025-10-13,South,Online,AURA-ACC-010,Accessories,476.08,9,50.65,0.05
SALE-2025-002526,2025-10-13,South,Online,AURA-HP-007,Electronics,207.33,2,25.81,0.15
SALE-2025-002527,2025-10-13,South,Retail,AURA-SPK-001,Electronics,270.08,3,30.96,0.1
SALE-2025-002528,2025-10-13,South,Retail,AURA-ACC-001,Accessories,320.31,9,41.48,0.05
SALE-2025-002529,2025-10-13,South,Retail,AURA-HP-003,Electronics,1584.47,8,197.83,0.05
SALE-2025-002530,2025-10-13,South,Retail,AURA-HP-004,Electronics,260.6,7,35.49,0.0
SALE-2025-002531,2025-10-13,South,Retail,AURA-SPK-002,Electronics,189.92,4,24.19,0.0
SALE-2025-002532,2025-10-13,South,Retail,AURA-SPK-004,Electronics,1339.14,11,150.42,0.15
SALE-2025-002533,2025-10-13,South,Retail,AURA-CBL-002,Cables,59.86,6,8.47,0.0
SALE-2025-002534,2025-10-13,South,Retail,AURA-CBL-003,Cables,27.82,2,3.66,0.1
SALE-2025-002535,2025-10-13,South,Retail,AURA-CBL-004,Cables,31.56,4,3.06,0.1
SALE-2025-002536,2025-10-13,South,Retail,AURA-CBL-006,Cables,155.23,11,18.02,0.0
SALE-2025-002537,2025-10-13,South,Retail,AURA-ACC-002,Accessories,141.53,7,15.37,0.15
SALE-2025-002538,2025-10-13,South,Retail,AURA-ACC-003,Accessories,235.19,8,32.96,0.0
SALE-2025-002539,2025-10-13,South,Retail,AURA-ACC-004,Accessories,69.9,3,8.21,0.1
SALE-2025-002540,2025-10-13,South,Retail,AURA-ACC-005,Accessories,51.38,6,5.1,0.2
SALE-2025-002541,2025-10-13,South,Retail,AURA-ACC-007,Accessories,132.85,9,14.67,0.15
SALE-2025-002542,2025-10-13,South,Retail,AURA-HP-005,Electronics,510.65,8,68.34,0.0
SALE-2025-002543,2025-10-13,South,Retail,AURA-HP-006,Electronics,1096.11,5,147.92,0.0
SALE-2025-002544,2025-10-13,South,Retail,AURA-ACC-010,Accessories,382.99,7,45.57,0.0
SALE-2025-002545,2025-10-13,South,Retail,AURA-HP-007,Electronics,303.15,3,30.13,0.15
SALE-2025-002546,2025-10-13,South,Retail,AURA-SPK-006,Electronics,330.62,3,45.41,0.0
SALE-2025-002547,2025-10-13,South,Partner,AURA-HP-002,Electronics,790.44,9,99.67,0.05
SALE-2025-002548,2025-10-13,South,Partner,AURA-CBL-001,Cables,98.21,8,10.67,0.0
SALE-2025-002549,2025-10-13,South,Partner,AURA-HP-003,Electronics,1156.86,6,151.4,0.0
SALE-2025-002550,2025-10-13,South,Partner,AURA-HP-004,Electronics,367.57,9,50.58,0.15
SALE-2025-002551,2025-10-13,South,Partner,AURA-SPK-003,Electronics,784.67,4,108.17,0.15
SALE-2025-002552,2025-10-13,South,Partner,AURA-SPK-004,Electronics,927.94,7,101.89,0.2
SALE-2025-002553,2025-10-13,South,Partner,AURA-CBL-002,Cables,40.76,4,5.29,0.2
SALE-2025-002554,2025-10-13,South,Partner,AURA-CBL-003,Cables,138.73,9,15.78,0.05
SALE-2025-002555,2025-10-13,South,Partner,AURA-CBL-004,Cables,82.3,10,11.2,0.1
SALE-2025-002556,2025-10-13,South,Partner,AURA-CBL-005,Cables,80.71,7,11.42,0.1
SALE-2025-002557,2025-10-13,South,Partner,AURA-CBL-006,Cables,147.1,10,18.08,0.15
SALE-2025-002558,2025-10-13,South,Partner,AURA-ACC-004,Accessories,99.35,4,9.97,0.05
SALE-2025-002559,2025-10-13,South,Partner,AURA-ACC-006,Accessories,78.68,11,11.08,0.2
SALE-2025-002560,2025-10-13,South,Partner,AURA-ACC-007,Accessories,144.3,9,16.02,0.0
SALE-2025-002561,2025-10-13,South,Partner,AURA-HP-005,Electronics,407.22,6,49.21,0.05
SALE-2025-002562,2025-10-13,South,Partner,AURA-HP-006,Electronics,3048.33,13,390.63,0.0
SALE-2025-002563,2025-10-13,South,Partner,AURA-CBL-007,Cables,252.89,6,28.67,0.1
SALE-2025-002564,2025-10-13,South,Partner,AURA-ACC-010,Accessories,620.88,12,73.39,0.1
SALE-2025-002565,2025-10-13,South,Partner,AURA-HP-007,Electronics,1149.3,11,121.68,0.2
SALE-2025-002566,2025-10-13,East,Online,AURA-HP-002,Electronics,344.74,4,46.49,0.0
SALE-2025-002567,2025-10-13,East,Online,AURA-SPK-001,Electronics,627.96,7,76.48,0.0
SALE-2025-002568,2025-10-13,East,Online,AURA-CBL-001,Cables,130.66,11,13.32,0.05
SALE-2025-002569,2025-10-13,East,Online,AURA-HP-004,Electronics,525.03,14,61.86,0.1
SALE-2025-002570,2025-10-13,East,Online,AURA-SPK-002,Electronics,238.81,5,29.43,0.0
SALE-2025-002571,2025-10-13,East,Online,AURA-SPK-003,Electronics,986.63,5,99.83,0.05
SALE-2025-002572,2025-10-13,East,Online,AURA-SPK-004,Electronics,600.48,5,62.87,0.0
SALE-2025-002573,2025-10-13,East,Online,AURA-CBL-004,Cables,73.03,10,7.46,0.0
SALE-2025-002574,2025-10-13,East,Online,AURA-ACC-002,Accessories,215.54,10,26.55,0.0
SALE-2025-002575,2025-10-13,East,Online,AURA-ACC-003,Accessories,229.95,7,24.73,0.0
SALE-2025-002576,2025-10-13,East,Online,AURA-ACC-005,Accessories,42.85,5,5.25,0.2
SALE-2025-002577,2025-10-13,East,Online,AURA-ACC-006,Accessories,18.97,3,1.98,0.2
SALE-2025-002578,2025-10-13,East,Online,AURA-ACC-007,Accessories,80.62,5,7.81,0.0
SALE-2025-002579,2025-10-13,East,Online,AURA-ACC-008,Accessories,136.15,10,16.25,0.0
SALE-2025-002580,2025-10-13,East,Online,AURA-HP-005,Electronics,480.76,7,51.74,0.1
SALE-2025-002581,2025-10-13,East,Online,AURA-HP-006,Electronics,1719.79,8,184.81,0.0
SALE-2025-002582,2025-10-13,East,Online,AURA-SPK-005,Electronics,578.88,9,79.18,0.05
SALE-2025-002583,2025-10-13,East,Online,AURA-ACC-009,Accessories,496.73,12,58.24,0.15
SALE-2025-002584,2025-10-13,East,Online,AURA-SPK-006,Electronics,1158.21,10,122.59,0.15
SALE-2025-002585,2025-10-13,East,Retail,AURA-HP-002,Electronics,423.11,5,50.75,0.1
SALE-2025-002586,2025-10-13,East,Retail,AURA-SPK-001,Electronics,622.65,7,65.92,0.0
SALE-2025-002587,2025-10-13,East,Retail,AURA-HP-004,Electronics,338.35,8,39.06,0.0
SALE-2025-002588,2025-10-13,East,Retail,AURA-SPK-004,Electronics,1398.1,10,198.69,0.15
SALE-2025-002589,2025-10-13,East,Retail,AURA-CBL-003,Cables,31.16,2,3.57,0.0
SALE-2025-002590,2025-10-13,East,Retail,AURA-CBL-004,Cables,65.01,9,7.6,0.05
SALE-2025-002591,2025-10-13,East,Retail,AURA-CBL-006,Cables,106.43,8,15.31,0.05
SALE-2025-002592,2025-10-13,East,Retail,AURA-ACC-002,Accessories,188.67,10,23.41,0.1
SALE-2025-002593,2025-10-13,East,Retail,AURA-ACC-003,Accessories,382.2,12,43.38,0.2
SALE-2025-002594,2025-10-13,East,Retail,AURA-ACC-004,Accessories,26.03,1,2.7,0.1
SALE-2025-002595,2025-10-13,East,Retail,AURA-ACC-006,Accessories,64.02,10,7.05,0.2
SALE-2025-002596,2025-10-13,East,Retail,AURA-ACC-007,Accessories,103.06,6,10.81,0.05
SALE-2025-002597,2025-10-13,East,Retail,AURA-ACC-008,Accessories,104.35,8,10.28,0.15
SALE-2025-002598,2025-10-13,East,Retail,AURA-CBL-007,Cables,357.77,9,41.61,0.0
SALE-2025-002599,2025-10-13,East,Retail,AURA-ACC-010,Accessories,525.37,9,52.13,0.0
SALE-2025-002600,2025-10-13,East,Retail,AURA-HP-007,Electronics,1267.83,12,154.21,0.2
SALE-2025-002601,2025-10-13,East,Retail,AURA-SPK-006,Electronics,810.1,7,114.02,0.0
SALE-2025-002602,2025-10-13,East,Partner,AURA-SPK-001,Electronics,504.5,6,55.03,0.2
SALE-2025-002603,2025-10-13,East,Partner,AURA-CBL-001,Cables,117.02,9,11.51,0.0
SALE-2025-002604,2025-10-13,East,Partner,AURA-HP-003,Electronics,1634.79,8,185.75,0.2
SALE-2025-002605,2025-10-13,East,Partner,AURA-HP-004,Electronics,303.65,8,32.77,0.15
SALE-2025-002606,2025-10-13,East,Partner,AURA-SPK-003,Electronics,1776.35,9,182.12,0.0
SALE-2025-002607,2025-10-13,East,Partner,AURA-SPK-004,Electronics,826.56,6,100.83,0.05
SALE-2025-002608,2025-10-13,East,Partner,AURA-CBL-003,Cables,77.16,5,9.33,0.2
SALE-2025-002609,2025-10-13,East,Partner,AURA-ACC-003,Accessories,117.75,4,15.85,0.0
SALE-2025-002610,2025-10-13,East,Partner,AURA-ACC-004,Accessories,192.24,7,26.22,0.0
SALE-2025-002611,2025-10-13,East,Partner,AURA-ACC-006,Accessories,40.9,6,4.32,0.0
SALE-2025-002612,2025-10-13,East,Partner,AURA-ACC-007,Accessories,151.83,9,20.04,0.05
SALE-2025-002613,2025-10-13,East,Partner,AURA-ACC-009,Accessories,426.91,10,49.98,0.05
SALE-2025-002614,2025-10-13,East,Partner,AURA-CBL-007,Cables,333.54,8,37.97,0.0
SALE-2025-002615,2025-10-13,East,Partner,AURA-ACC-010,Accessories,756.9,14,105.25,0.0
SALE-2025-002616,2025-10-13,East,Partner,AURA-HP-007,Electronics,910.53,10,107.74,0.05
SALE-2025-002617,2025-10-13,West,Online,AURA-SPK-001,Electronics,776.53,9,76.06,0.2
SALE-2025-002618,2025-10-13,West,Online,AURA-ACC-001,Accessories,135.24,4,15.0,0.1
SALE-2025-002619,2025-10-13,West,Online,AURA-HP-003,Electronics,2196.73,10,239.31,0.0
SALE-2025-002620,2025-10-13,West,Online,AURA-HP-004,Electronics,451.39,11,51.38,0.05
SALE-2025-002621,2025-10-13,West,Online,AURA-SPK-002,Electronics,158.92,3,17.43,0.0
SALE-2025-002622,2025-10-13,West,Online,AURA-SPK-004,Electronics,1259.65,9,166.79,0.05
SALE-2025-002623,2025-10-13,West,Online,AURA-CBL-003,Cables,110.79,7,10.99,0.0
SALE-2025-002624,2025-10-13,West,Online,AURA-CBL-005,Cables,49.5,4,5.8,0.15
SALE-2025-002625,2025-10-13,West,Online,AURA-ACC-002,Accessories,189.34,9,20.68,0.0
SALE-2025-002626,2025-10-13,West,Online,AURA-ACC-003,Accessories,316.89,11,44.93,0.0
SALE-2025-002627,2025-10-13,West,Online,AURA-ACC-004,Accessories,211.13,9,24.59,0.1
