RETURN_ID,RETURN_DATE,SALE_DATE,PRODUCT_SKU,GEO_TERRITORY,CHANNEL,RETURN_REASON,REFUND_AMOUNT,RETURN_RATE
RET-2025-003235,2025-11-02,2025-10-30,AURA-ACC-010,East,Online,Wrong Item,55.27,0.07
RET-2025-003236,2025-11-10,2025-10-30,AURA-HP-002,East,Retail,Defective,74.16,0.07
RET-2025-003237,2025-11-04,2025-10-30,AURA-SPK-003,East,Retail,Wrong Item,187.25,0.07
RET-2025-003238,2025-11-14,2025-10-30,AURA-CBL-003,East,Retail,Changed Mind,13.54,0.07
RET-2025-003239,2025-11-11,2025-10-30,AURA-CBL-006,East,Retail,Other,13.09,0.07
RET-2025-003240,2025-11-19,2025-10-30,AURA-CBL-006,East,Retail,Other,13.59,0.07
RET-2025-003241,2025-11-18,2025-10-30,AURA-CBL-006,East,Retail,Other,12.73,0.07
RET-2025-003242,2025-11-18,2025-10-30,AURA-HP-005,East,Retail,Other,64.73,0.07
RET-2025-003243,2025-11-16,2025-10-30,AURA-HP-005,East,Retail,Wrong Item,68.24,0.07
RET-2025-003244,2025-11-07,2025-10-30,AURA-ACC-009,East,Retail,Changed Mind,43.53,0.07
RET-2025-003245,2025-11-21,2025-10-30,AURA-CBL-007,East,Retail,Changed Mind,37.43,0.07
RET-2025-003246,2025-11-07,2025-10-30,AURA-SPK-006,East,Retail,Changed Mind,93.01,0.07
RET-2025-003247,2025-11-13,2025-10-30,AURA-CBL-004,East,Partner,Wrong Item,7.07,0.07
RET-2025-003248,2025-11-10,2025-10-30,AURA-ACC-006,East,Partner,Other,6.2,0.07
RET-2025-003249,2025-11-20,2025-10-30,AURA-ACC-006,East,Partner,Changed Mind,5.63,0.07
RET-2025-003250,2025-11-15,2025-10-30,AURA-HP-002,West,Online,Changed Mind,70.02,0.07
RET-2025-003251,2025-11-15,2025-10-30,AURA-ACC-001,West,Online,Wrong Item,30.3,0.07
RET-2025-003252,2025-11-08,2025-10-30,AURA-SPK-003,West,Online,Changed Mind,161.24,0.07
RET-2025-003253,2025-11-07,2025-10-30,AURA-SPK-004,West,Online,Changed Mind,121.93,0.07
RET-2025-003254,2025-11-06,2025-10-30,AURA-SPK-004,West,Online,Wrong Item,113.98,0.07
RET-2025-003255,2025-11-09,2025-10-30,AURA-CBL-004,West,Online,Wrong Item,6.89,0.07
RET-2025-003256,2025-11-17,2025-10-30,AURA-CBL-004,West,Online,Defective,6.87,0.07
RET-2025-003257,2025-11-03,2025-10-30,AURA-CBL-006,West,Online,Changed Mind,12.16,0.07
RET-2025-003258,2025-11-05,2025-10-30,AURA-ACC-002,West,Online,Other,19.97,0.07
RET-2025-003259,2025-11-17,2025-10-30,AURA-ACC-007,West,Online,Changed Mind,16.39,0.07
RET-2025-003260,2025-11-24,2025-10-30,AURA-ACC-008,West,Online,Other,12.17,0.07
RET-2025-003261,2025-11-22,2025-10-30,AURA-HP-006,West,Online,Wrong Item,200.26,0.07
RET-2025-003262,2025-11-09,2025-10-30,AURA-SPK-005,West,Online,Changed Mind,53.75,0.07
RET-2025-003263,2025-11-21,2025-10-30,AURA-ACC-009,West,Online,Other,38.48,0.07
RET-2025-003264,2025-11-18,2025-10-30,AURA-SPK-006,West,Online,Other,100.63,0.07
RET-2025-003265,2025-11-24,2025-10-30,AURA-SPK-006,West,Online,Other,95.37,0.07
RET-2025-003266,2025-11-13,2025-10-30,AURA-CBL-001,West,Retail,Other,11.13,0.07
RET-2025-003267,2025-11-08,2025-10-30,AURA-HP-003,West,Retail,Other,168.33,0.07
RET-2025-003268,2025-11-07,2025-10-30,AURA-SPK-002,West,Retail,Wrong Item,39.44,0.07
RET-2025-003269,2025-11-13,2025-10-30,AURA-SPK-004,West,Retail,Wrong Item,115.48,0.07
RET-2025-003270,2025-11-12,2025-10-30,AURA-CBL-005,West,Retail,Wrong Item,9.86,0.07
RET-2025-003271,2025-11-05,2025-10-30,AURA-ACC-008,West,Retail,Changed Mind,12.71,0.07
RET-2025-003272,2025-11-12,2025-10-30,AURA-ACC-010,West,Retail,Other,45.64,0.07
RET-2025-003273,2025-11-21,2025-10-30,AURA-HP-004,West,Partner,Wrong Item,36.02,0.07
RET-2025-003274,2025-11-15,2025-10-30,AURA-HP-004,West,Partner,Changed Mind,33.47,0.07
RET-2025-003275,2025-11-03,2025-10-30,AURA-CBL-006,West,Partner,Changed Mind,12.51,0.07
RET-2025-003276,2025-11-09,2025-10-30,AURA-ACC-005,West,Partner,Wrong Item,7.78,0.07
RET-2025-003277,2025-11-13,2025-10-30,AURA-ACC-005,West,Partner,Changed Mind,7.74,0.07
RET-2025-003278,2025-11-19,2025-10-30,AURA-ACC-006,West,Partner,Changed Mind,7.41,0.07
RET-2025-003279,2025-11-07,2025-10-30,AURA-ACC-007,West,Partner,Other,13.74,0.07
RET-2025-003280,2025-11-21,2025-10-30,AURA-ACC-007,West,Partner,Wrong Item,13.82,0.07
RET-2025-003281,2025-11-22,2025-10-30,AURA-ACC-007,West,Partner,Changed Mind,13.87,0.07
RET-2025-003282,2025-11-02,2025-10-30,AURA-SPK-005,West,Partner,Other,57.71,0.07
RET-2025-003283,2025-11-17,2025-10-30,AURA-ACC-010,West,Partner,Changed Mind,42.91,0.07
RET-2025-003284,2025-11-08,2025-10-30,AURA-ACC-010,West,Partner,Other,49.43,0.07
RET-2025-003285,2025-11-24,2025-10-31,AURA-SPK-002,North,Online,Other,50.83,0.07
RET-2025-003286,2025-11-14,2025-10-31,AURA-ACC-002,North,Online,Changed Mind,17.49,0.07
RET-2025-003287,2025-11-07,2025-10-31,AURA-ACC-006,North,Online,Changed Mind,5.44,0.07
RET-2025-003288,2025-11-06,2025-10-31,AURA-ACC-007,North,Online,Defective,14.93,0.07
RET-2025-003289,2025-11-07,2025-10-31,AURA-CBL-007,North,Online,Changed Mind,35.62,0.07
RET-2025-003290,2025-11-22,2025-10-31,AURA-CBL-007,North,Online,Changed Mind,35.74,0.07
RET-2025-003291,2025-11-13,2025-10-31,AURA-HP-004,North,Retail,Other,41.92,0.07
RET-2025-003292,2025-11-10,2025-10-31,AURA-CBL-003,North,Retail,Changed Mind,15.43,0.07
RET-2025-003293,2025-11-21,2025-10-31,AURA-CBL-005,North,Retail,Changed Mind,10.6,0.07
RET-2025-003294,2025-11-18,2025-10-31,AURA-ACC-003,North,Retail,Other,26.3,0.07
RET-2025-003295,2025-11-13,2025-10-31,AURA-ACC-003,North,Retail,Wrong Item,26.42,0.07
RET-2025-003296,2025-11-14,2025-10-31,AURA-ACC-006,North,Retail,Other,5.66,0.07
RET-2025-003297,2025-11-08,2025-10-31,AURA-HP-004,North,Partner,Other,32.63,0.07
RET-2025-003298,2025-11-03,2025-10-31,AURA-ACC-004,North,Partner,Other,20.33,0.07
RET-2025-003299,2025-11-25,2025-10-31,AURA-ACC-004,North,Partner,Wrong Item,21.11,0.07
RET-2025-003300,2025-11-25,2025-10-31,AURA-ACC-005,North,Partner,Changed Mind,7.59,0.07
RET-2025-003301,2025-11-16,2025-10-31,AURA-ACC-006,North,Partner,Other,6.08,0.07
RET-2025-003302,2025-11-14,2025-10-31,AURA-ACC-008,North,Partner,Changed Mind,12.95,0.07
RET-2025-003303,2025-11-10,2025-10-31,AURA-CBL-007,North,Partner,Wrong Item,37.72,0.07
RET-2025-003304,2025-11-04,2025-10-31,AURA-HP-002,South,Online,Other,75.55,0.07
RET-2025-003305,2025-11-08,2025-10-31,AURA-CBL-003,South,Online,Defective,12.8,0.07
RET-2025-003306,2025-11-25,2025-10-31,AURA-CBL-005,South,Online,Wrong Item,10.8,0.07
RET-2025-003307,2025-11-09,2025-10-31,AURA-CBL-006,South,Online,Other,11.68,0.07
RET-2025-003308,2025-11-05,2025-10-31,AURA-CBL-006,South,Online,Wrong Item,11.21,0.07
RET-2025-003309,2025-11-18,2025-10-31,AURA-ACC-008,South,Online,Changed Mind,10.69,0.07
RET-2025-003310,2025-11-12,2025-10-31,AURA-ACC-009,South,Online,Changed Mind,42.22,0.07
RET-2025-003311,2025-11-13,2025-10-31,AURA-SPK-006,South,Online,Defective,110.82,0.07
RET-2025-003312,2025-11-20,2025-10-31,AURA-SPK-001,South,Retail,Defective,85.6,0.07
RET-2025-003313,2025-11-17,2025-10-31,AURA-HP-003,South,Retail,Other,196.06,0.07
RET-2025-003314,2025-11-03,2025-10-31,AURA-ACC-008,South,Retail,Changed Mind,12.63,0.07
RET-2025-003315,2025-11-06,2025-10-31,AURA-HP-002,South,Partner,Wrong Item,69.11,0.07
RET-2025-003316,2025-11-14,2025-10-31,AURA-SPK-001,South,Partner,Wrong Item,80.41,0.07
RET-2025-003317,2025-11-18,2025-10-31,AURA-HP-003,South,Partner,Other,187.63,0.07
RET-2025-003318,2025-11-11,2025-10-31,AURA-SPK-004,South,Partner,Changed Mind,116.26,0.07
RET-2025-003319,2025-11-07,2025-10-31,AURA-CBL-003,South,Partner,Changed Mind,13.82,0.07
RET-2025-003320,2025-11-18,2025-10-31,AURA-ACC-002,South,Partner,Changed Mind,15.81,0.07
RET-2025-003321,2025-11-12,2025-10-31,AURA-HP-005,South,Partner,Changed Mind,63.62,0.07
RET-2025-003322,2025-11-17,2025-10-31,AURA-HP-005,South,Partner,Other,63.5,0.07
RET-2025-003323,2025-11-20,2025-10-31,AURA-CBL-007,South,Partner,Other,32.31,0.07
RET-2025-003324,2025-11-11,2025-10-31,AURA-HP-003,East,Online,Wrong Item,195.48,0.07
RET-2025-003325,2025-11-10,2025-10-31,AURA-CBL-003,East,Online,Wrong Item,13.83,0.07
RET-2025-003326,2025-11-19,2025-10-31,AURA-CBL-003,East,Online,Changed Mind,12.88,0.07
RET-2025-003327,2025-11-23,2025-10-31,AURA-CBL-004,East,Online,Other,7.22,0.07
RET-2025-003328,2025-11-10,2025-10-31,AURA-SPK-003,East,Retail,Wrong Item,165.53,0.07
RET-2025-003329,2025-11-18,2025-10-31,AURA-CBL-005,East,Retail,Wrong Item,11.26,0.07
RET-2025-003330,2025-11-06,2025-10-31,AURA-CBL-006,East,Retail,Changed Mind,13.58,0.07
RET-2025-003331,2025-11-19,2025-10-31,AURA-ACC-002,East,Retail,Wrong Item,16.21,0.07
RET-2025-003332,2025-11-18,2025-10-31,AURA-ACC-003,East,Retail,Wrong Item,25.14,0.07
RET-2025-003333,2025-11-20,2025-10-31,AURA-ACC-004,East,Retail,Defective,23.92,0.07
RET-2025-003334,2025-11-08,2025-10-31,AURA-ACC-005,East,Retail,Changed Mind,8.99,0.07
RET-2025-003335,2025-11-10,2025-10-31,AURA-ACC-005,East,Retail,Changed Mind,8.54,0.07
RET-2025-003336,2025-11-07,2025-10-31,AURA-ACC-009,East,Retail,Other,48.28,0.07
RET-2025-003337,2025-11-10,2025-10-31,AURA-CBL-007,East,Retail,Other,40.35,0.07
RET-2025-003338,2025-11-24,2025-10-31,AURA-HP-007,East,Retail,Other,88.37,0.07
RET-2025-003339,2025-11-21,2025-10-31,AURA-SPK-004,East,Partner,Wrong Item,127.27,0.07
RET-2025-003340,2025-11-22,2025-10-31,AURA-CBL-005,East,Partner,Defective,10.51,0.07
RET-2025-003341,2025-11-14,2025-10-31,AURA-CBL-006,East,Partner,Other,12.87,0.07
RET-2025-003342,2025-11-08,2025-10-31,AURA-ACC-004,East,Partner,Other,24.38,0.07
RET-2025-003343,2025-11-11,2025-10-31,AURA-ACC-005,East,Partner,Other,8.42,0.07
RET-2025-003344,2025-11-09,2025-10-31,AURA-ACC-006,East,Partner,Defective,6.52,0.07
RET-2025-003345,2025-11-20,2025-10-31,AURA-ACC-008,East,Partner,Defective,12.6,0.07
RET-2025-003346,2025-11-24,2025-10-31,AURA-ACC-008,East,Partner,Other,12.56,0.07
RET-2025-003347,2025-11-03,2025-10-31,AURA-HP-006,East,Partner,Other,195.42,0.07
RET-2025-003348,2025-11-05,2025-10-31,AURA-SPK-005,East,Partner,Defective,50.73,0.07
RET-2025-003349,2025-11-04,2025-10-31,AURA-ACC-010,East,Partner,Wrong Item,45.89,0.07
RET-2025-003350,2025-11-17,2025-10-31,AURA-HP-007,East,Partner,Wrong Item,86.8,0.07
RET-2025-003351,2025-11-05,2025-10-31,AURA-ACC-001,West,Online,Other,37.8,0.07
RET-2025-003352,2025-11-19,2025-10-31,AURA-SPK-003,West,Online,Other,168.68,0.07
RET-2025-003353,2025-11-04,2025-10-31,AURA-SPK-003,West,Online,Wrong Item,176.75,0.07
RET-2025-003354,2025-11-06,2025-10-31,AURA-CBL-004,West,Online,Wrong Item,7.34,0.07
RET-2025-003355,2025-11-06,2025-10-31,AURA-ACC-003,West,Online,Changed Mind,30.83,0.07
RET-2025-003356,2025-11-10,2025-10-31,AURA-ACC-003,West,Online,Defective,28.88,0.07
RET-2025-003357,2025-11-11,2025-10-31,AURA-ACC-007,West,Online,Other,15.52,0.07
RET-2025-003358,2025-11-20,2025-10-31,AURA-ACC-007,West,Online,Defective,15.15,0.07
RET-2025-003359,2025-11-16,2025-10-31,AURA-SPK-006,West,Online,Wrong Item,102.03,0.07
RET-2025-003360,2025-11-25,2025-10-31,AURA-CBL-002,West,Retail,Changed Mind,8.49,0.07
RET-2025-003361,2025-11-16,2025-10-31,AURA-CBL-002,West,Retail,Changed Mind,9.48,0.07
RET-2025-003362,2025-11-25,2025-10-31,AURA-ACC-003,West,Retail,Changed Mind,25.12,0.07
RET-2025-003363,2025-11-24,2025-10-31,AURA-CBL-001,West,Partner,Changed Mind,14.0,0.07
RET-2025-003364,2025-11-12,2025-10-31,AURA-SPK-003,West,Partner,Changed Mind,150.15,0.07
RET-2025-003365,2025-11-07,2025-10-31,AURA-SPK-003,West,Partner,Changed Mind,156.37,0.07
RET-2025-003366,2025-11-25,2025-10-31,AURA-ACC-003,West,Partner,Changed Mind,29.02,0.07
RET-2025-003367,2025-11-05,2025-10-31,AURA-ACC-003,West,Partner,Other,28.45,0.07
RET-2025-003368,2025-11-17,2025-10-31,AURA-ACC-004,West,Partner,Other,23.2,0.07
RET-2025-003369,2025-11-23,2025-10-31,AURA-ACC-006,West,Partner,Wrong Item,6.62,0.07
RET-2025-003370,2025-11-18,2025-10-31,AURA-CBL-007,West,Partner,Other,38.93,0.07
RET-2025-003371,2025-11-18,2025-11-01,AURA-CBL-001,North,Online,Wrong Item,10.7,0.07
RET-2025-003372,2025-11-25,2025-11-01,AURA-ACC-004,North,Online,Wrong Item,23.1,0.07
RET-2025-003373,2025-11-10,2025-11-01,AURA-ACC-004,North,Online,Wrong Item,24.76,0.07
RET-2025-003374,2025-11-15,2025-11-01,AURA-ACC-004,North,Online,Wrong Item,24.79,0.07
RET-2025-003375,2025-11-21,2025-11-01,AURA-SPK-005,North,Online,Other,58.47,0.07
RET-2025-003376,2025-11-21,2025-11-01,AURA-SPK-005,North,Online,Wrong Item,54.85,0.07
RET-2025-003377,2025-11-09,2025-11-01,AURA-CBL-007,North,Online,Wrong Item,37.4,0.07
RET-2025-003378,2025-11-24,2025-11-01,AURA-SPK-001,North,Retail,Wrong Item,73.8,0.07
RET-2025-003379,2025-11-22,2025-11-01,AURA-CBL-001,North,Retail,Wrong Item,11.27,0.07
RET-2025-003380,2025-11-24,2025-11-01,AURA-SPK-002,North,Retail,Wrong Item,43.69,0.07
RET-2025-003381,2025-11-11,2025-11-01,AURA-CBL-002,North,Retail,Changed Mind,8.57,0.07
RET-2025-003382,2025-11-09,2025-11-01,AURA-CBL-003,North,Retail,Other,12.29,0.07
RET-2025-003383,2025-11-08,2025-11-01,AURA-CBL-005,North,Retail,Changed Mind,12.56,0.07
RET-2025-003384,2025-11-15,2025-11-01,AURA-CBL-006,North,Retail,Wrong Item,14.56,0.07
RET-2025-003385,2025-11-16,2025-11-01,AURA-ACC-005,North,Retail,Other,8.66,0.07
RET-2025-003386,2025-11-20,2025-11-01,AURA-ACC-005,North,Retail,Wrong Item,8.44,0.07
RET-2025-003387,2025-11-08,2025-11-01,AURA-HP-007,North,Retail,Other,88.59,0.07
RET-2025-003388,2025-11-14,2025-11-01,AURA-HP-002,North,Partner,Wrong Item,75.48,0.07
RET-2025-003389,2025-11-14,2025-11-01,AURA-SPK-003,North,Partner,Changed Mind,165.14,0.07
RET-2025-003390,2025-11-25,2025-11-01,AURA-SPK-003,North,Partner,Changed Mind,186.27,0.07
RET-2025-003391,2025-11-23,2025-11-01,AURA-CBL-002,North,Partner,Changed Mind,9.72,0.07
RET-2025-003392,2025-11-25,2025-11-01,AURA-CBL-006,North,Partner,Wrong Item,14.47,0.07
RET-2025-003393,2025-11-05,2025-11-01,AURA-ACC-003,North,Partner,Wrong Item,29.29,0.07
RET-2025-003394,2025-11-09,2025-11-01,AURA-HP-005,North,Partner,Changed Mind,65.6,0.07
RET-2025-003395,2025-11-23,2025-11-01,AURA-SPK-006,North,Partner,Defective,119.4,0.07
RET-2025-003396,2025-11-09,2025-11-01,AURA-SPK-006,North,Partner,Changed Mind,109.52,0.07
RET-2025-003397,2025-11-12,2025-11-01,AURA-SPK-006,North,Partner,Other,104.53,0.07
RET-2025-003398,2025-11-06,2025-11-01,AURA-SPK-006,North,Partner,Other,108.04,0.07
RET-2025-003399,2025-11-06,2025-11-01,AURA-HP-002,South,Online,Wrong Item,83.22,0.07
RET-2025-003400,2025-11-04,2025-11-01,AURA-SPK-002,South,Online,Defective,51.19,0.07
RET-2025-003401,2025-11-26,2025-11-01,AURA-SPK-003,South,Online,Other,175.88,0.07
RET-2025-003402,2025-11-07,2025-11-01,AURA-CBL-002,South,Online,Defective,9.2,0.07
RET-2025-003403,2025-11-22,2025-11-01,AURA-CBL-006,South,Online,Changed Mind,11.77,0.07
RET-2025-003404,2025-11-10,2025-11-01,AURA-ACC-002,South,Online,Changed Mind,17.41,0.07
RET-2025-003405,2025-11-05,2025-11-01,AURA-ACC-002,South,Online,Other,17.28,0.07
RET-2025-003406,2025-11-19,2025-11-01,AURA-ACC-004,South,Online,Other,23.88,0.07
RET-2025-003407,2025-11-26,2025-11-01,AURA-ACC-005,South,Online,Changed Mind,8.33,0.07
RET-2025-003408,2025-11-18,2025-11-01,AURA-ACC-005,South,Online,Wrong Item,8.31,0.07
RET-2025-003409,2025-11-18,2025-11-01,AURA-ACC-006,South,Online,Wrong Item,6.02,0.07
RET-2025-003410,2025-11-09,2025-11-01,AURA-ACC-007,South,Online,Wrong Item,15.1,0.07
RET-2025-003411,2025-11-09,2025-11-01,AURA-ACC-008,South,Online,Wrong Item,11.91,0.07
RET-2025-003412,2025-11-23,2025-11-01,AURA-ACC-008,South,Online,Other,12.92,0.07
RET-2025-003413,2025-11-10,2025-11-01,AURA-SPK-005,South,Online,Changed Mind,57.5,0.07
RET-2025-003414,2025-11-07,2025-11-01,AURA-ACC-009,South,Online,Other,44.47,0.07
RET-2025-003415,2025-11-14,2025-11-01,AURA-HP-002,South,Retail,Other,71.76,0.07
RET-2025-003416,2025-11-14,2025-11-01,AURA-SPK-004,South,Retail,Other,115.06,0.07
RET-2025-003417,2025-11-22,2025-11-01,AURA-CBL-006,South,Retail,Other,11.85,0.07
RET-2025-003418,2025-11-07,2025-11-01,AURA-ACC-004,South,Retail,Other,23.3,0.07
RET-2025-003419,2025-11-10,2025-11-01,AURA-ACC-004,South,Retail,Changed Mind,21.69,0.07
RET-2025-003420,2025-11-08,2025-11-01,AURA-ACC-004,South,Retail,Wrong Item,22.6,0.07
RET-2025-003421,2025-11-15,2025-11-01,AURA-SPK-005,South,Retail,Wrong Item,54.74,0.07
RET-2025-003422,2025-11-14,2025-11-01,AURA-SPK-006,South,Retail,Other,93.75,0.07
RET-2025-003423,2025-11-23,2025-11-01,AURA-HP-002,South,Partner,Changed Mind,69.79,0.07
RET-2025-003424,2025-11-09,2025-11-01,AURA-SPK-001,South,Partner,Other,89.02,0.07
RET-2025-003425,2025-11-18,2025-11-01,AURA-SPK-001,South,Partner,Other,88.77,0.07
RET-2025-003426,2025-11-07,2025-11-01,AURA-CBL-003,South,Partner,Wrong Item,14.03,0.07
RET-2025-003427,2025-11-06,2025-11-01,AURA-CBL-006,South,Partner,Wrong Item,13.94,0.07
RET-2025-003428,2025-11-07,2025-11-01,AURA-ACC-004,South,Partner,Other,24.51,0.07
RET-2025-003429,2025-11-14,2025-11-01,AURA-ACC-005,South,Partner,Changed Mind,9.34,0.07
RET-2025-003430,2025-11-04,2025-11-01,AURA-ACC-007,South,Partner,Defective,14.0,0.07
RET-2025-003431,2025-11-07,2025-11-01,AURA-HP-002,East,Online,Other,83.3,0.07
RET-2025-003432,2025-11-24,2025-11-01,AURA-HP-002,East,Online,Defective,77.66,0.07
RET-2025-003433,2025-11-05,2025-11-01,AURA-HP-004,East,Online,Other,40.51,0.07
RET-2025-003434,2025-11-07,2025-11-01,AURA-SPK-004,East,Online,Defective,120.47,0.07
RET-2025-003435,2025-11-19,2025-11-01,AURA-CBL-002,East,Online,Defective,9.92,0.07
RET-2025-003436,2025-11-20,2025-11-01,AURA-HP-006,East,Online,Other,222.15,0.07
RET-2025-003437,2025-11-25,2025-11-01,AURA-SPK-003,East,Retail,Other,158.78,0.07
RET-2025-003438,2025-11-19,2025-11-01,AURA-SPK-003,East,Retail,Changed Mind,150.42,0.07
RET-2025-003439,2025-11-21,2025-11-01,AURA-CBL-003,East,Retail,Wrong Item,14.52,0.07
RET-2025-003440,2025-11-18,2025-11-01,AURA-ACC-002,East,Retail,Wrong Item,18.44,0.07
RET-2025-003441,2025-11-10,2025-11-01,AURA-ACC-004,East,Retail,Wrong Item,23.38,0.07
RET-2025-003442,2025-11-21,2025-11-01,AURA-SPK-005,East,Retail,Wrong Item,54.13,0.07
RET-2025-003443,2025-11-25,2025-11-01,AURA-HP-003,East,Partner,Other,167.23,0.07
RET-2025-003444,2025-11-08,2025-11-01,AURA-CBL-005,East,Partner,Other,9.5,0.07
RET-2025-003445,2025-11-14,2025-11-01,AURA-ACC-003,East,Partner,Changed Mind,28.32,0.07
RET-2025-003446,2025-11-23,2025-11-01,AURA-HP-005,East,Partner,Other,73.25,0.07
RET-2025-003447,2025-11-17,2025-11-01,AURA-HP-006,East,Partner,Changed Mind,198.02,0.07
RET-2025-003448,2025-11-11,2025-11-01,AURA-CBL-007,East,Partner,Changed Mind,34.82,0.07
RET-2025-003449,2025-11-23,2025-11-01,AURA-CBL-007,East,Partner,Other,32.12,0.07
RET-2025-003450,2025-11-17,2025-11-01,AURA-SPK-006,East,Partner,Other,108.35,0.07
RET-2025-003451,2025-11-12,2025-11-01,AURA-SPK-002,West,Online,Other,50.66,0.07
RET-2025-003452,2025-11-05,2025-11-01,AURA-CBL-005,West,Online,Other,11.42,0.07
RET-2025-003453,2025-11-24,2025-11-01,AURA-ACC-005,West,Online,Changed Mind,8.18,0.07
RET-2025-003454,2025-11-22,2025-11-01,AURA-HP-002,West,Retail,Other,80.46,0.07
RET-2025-003455,2025-11-10,2025-11-01,AURA-CBL-005,West,Retail,Changed Mind,12.84,0.07
RET-2025-003456,2025-11-19,2025-11-01,AURA-CBL-006,West,Retail,Other,11.95,0.07
RET-2025-003457,2025-11-06,2025-11-01,AURA-ACC-006,West,Retail,Defective,6.97,0.07
RET-2025-003458,2025-11-18,2025-11-01,AURA-HP-006,West,Retail,Defective,210.97,0.07
RET-2025-003459,2025-11-25,2025-11-01,AURA-ACC-010,West,Retail,Changed Mind,52.16,0.07
RET-2025-003460,2025-11-13,2025-11-01,AURA-SPK-006,West,Retail,Other,109.15,0.07
RET-2025-003461,2025-11-16,2025-11-01,AURA-CBL-006,West,Partner,Changed Mind,14.3,0.07
RET-2025-003462,2025-11-20,2025-11-01,AURA-ACC-002,West,Partner,Changed Mind,21.13,0.07
RET-2025-003463,2025-11-19,2025-11-01,AURA-ACC-004,West,Partner,Other,23.0,0.07
RET-2025-003464,2025-11-22,2025-11-01,AURA-ACC-007,West,Partner,Changed Mind,14.12,0.07
RET-2025-003465,2025-11-23,2025-11-01,AURA-HP-005,West,Partner,Wrong Item,62.01,0.07
RET-2025-003466,2025-11-17,2025-11-01,AURA-HP-006,West,Partner,Other,220.66,0.07
RET-2025-003467,2025-11-13,2025-11-01,AURA-CBL-007,West,Partner,Other,37.54,0.07
RET-2025-003468,2025-11-05,2025-11-01,AURA-CBL-007,West,Partner,Wrong Item,37.01,0.07
RET-2025-003469,2025-11-06,2025-11-02,AURA-HP-002,North,Online,Other,69.99,0.07
RET-2025-003470,2025-11-24,2025-11-02,AURA-ACC-001,North,Online,Other,33.73,0.07
RET-2025-003471,2025-11-14,2025-11-02,AURA-CBL-004,North,Online,Wrong Item,7.76,0.07
RET-2025-003472,2025-11-15,2025-11-02,AURA-HP-005,North,Online,Wrong Item,72.51,0.07
RET-2025-003473,2025-11-10,2025-11-02,AURA-SPK-004,North,Retail,Wrong Item,122.39,0.07
RET-2025-003474,2025-11-07,2025-11-02,AURA-CBL-002,North,Retail,Other,9.28,0.07
RET-2025-003475,2025-11-08,2025-11-02,AURA-ACC-004,North,Retail,Wrong Item,23.55,0.07
RET-2025-003476,2025-11-06,2025-11-02,AURA-ACC-007,North,Retail,Wrong Item,16.33,0.07
RET-2025-003477,2025-11-11,2025-11-02,AURA-ACC-007,North,Retail,Changed Mind,15.7,0.07
RET-2025-003478,2025-11-27,2025-11-02,AURA-HP-005,North,Retail,Other,59.88,0.07
RET-2025-003479,2025-11-23,2025-11-02,AURA-HP-002,North,Partner,Other,72.54,0.07
RET-2025-003480,2025-11-10,2025-11-02,AURA-SPK-001,North,Partner,Wrong Item,80.36,0.07
RET-2025-003481,2025-11-11,2025-11-02,AURA-ACC-001,North,Partner,Changed Mind,36.72,0.07
RET-2025-003482,2025-11-26,2025-11-02,AURA-CBL-002,North,Partner,Changed Mind,8.9,0.07
RET-2025-003483,2025-11-15,2025-11-02,AURA-CBL-004,North,Partner,Other,7.01,0.07
RET-2025-003484,2025-11-19,2025-11-02,AURA-CBL-006,North,Partner,Defective,13.11,0.07
RET-2025-003485,2025-11-06,2025-11-02,AURA-ACC-005,North,Partner,Changed Mind,7.24,0.07
RET-2025-003486,2025-11-23,2025-11-02,AURA-ACC-007,North,Partner,Wrong Item,13.88,0.07
RET-2025-003487,2025-11-10,2025-11-02,AURA-ACC-007,North,Partner,Other,13.63,0.07
RET-2025-003488,2025-11-05,2025-11-02,AURA-SPK-005,North,Partner,Other,50.58,0.07
RET-2025-003489,2025-11-15,2025-11-02,AURA-CBL-007,North,Partner,Defective,36.2,0.07
RET-2025-003490,2025-11-15,2025-11-02,AURA-HP-007,North,Partner,Defective,100.11,0.07
RET-2025-003491,2025-11-12,2025-11-02,AURA-HP-002,South,Online,Other,81.19,0.07
RET-2025-003492,2025-11-20,2025-11-02,AURA-HP-003,South,Online,Wrong Item,179.39,0.07
RET-2025-003493,2025-11-18,2025-11-02,AURA-HP-004,South,Online,Wrong Item,35.89,0.07
RET-2025-003494,2025-11-06,2025-11-02,AURA-CBL-003,South,Online,Other,13.7,0.07
RET-2025-003495,2025-11-06,2025-11-02,AURA-CBL-004,South,Online,Wrong Item,7.51,0.07
RET-2025-003496,2025-11-27,2025-11-02,AURA-ACC-007,South,Online,Wrong Item,13.43,0.07
RET-2025-003497,2025-11-14,2025-11-02,AURA-HP-006,South,Online,Changed Mind,219.86,0.07
RET-2025-003498,2025-11-07,2025-11-02,AURA-HP-006,South,Online,Other,190.07,0.07
RET-2025-003499,2025-11-12,2025-11-02,AURA-SPK-005,South,Online,Changed Mind,54.24,0.07
RET-2025-003500,2025-11-16,2025-11-02,AURA-ACC-009,South,Online,Wrong Item,42.7,0.07
